# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Mar  5 18:00:22 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0038518 -0.60000 9.95000 0.9516754150 2.4622060188    0.875  1.748  3.7080  2.416    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.195e-04 2.417e-04 1.682e-03 -1.000 3.892e-03 0.400 1.401 1.074 0.653 0.395 0.195 -0.231 -0.288
0.0038518 -0.60000 9.95000 0.9517545104 2.4622245718    0.875  1.748  3.7083  2.418    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.195e-04 2.417e-04 1.682e-03 -1.000 3.892e-03 0.401 1.400 1.073 0.653 0.395 0.196 -0.230 -0.287
0.0038518 -0.60000 9.95000 0.9517656565 2.4622271860    0.875  1.748  3.7084  2.418    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.195e-04 2.417e-04 1.682e-03 -1.000 3.892e-03 0.401 1.399 1.073 0.653 0.395 0.196 -0.230 -0.287
0.0038518 -0.60000 9.95000 0.9518539906 2.4622479014    0.875  1.748  3.7087  2.419    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.195e-04 2.418e-04 1.682e-03 -1.000 3.892e-03 0.401 1.397 1.072 0.652 0.394 0.196 -0.230 -0.286
0.0038518 -0.60000 9.95000 0.9519419670 2.4622685285    0.876  1.748  3.7089  2.420    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.194e-04 2.418e-04 1.682e-03 -1.000 3.892e-03 0.401 1.395 1.070 0.651 0.394 0.195 -0.230 -0.286
0.0038518 -0.60000 9.95000 0.9520280361 2.4622887041    0.876  1.748  3.7091  2.421    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.194e-04 2.419e-04 1.682e-03 -1.000 3.892e-03 0.400 1.393 1.068 0.649 0.392 0.194 -0.231 -0.287
0.0038518 -0.60000 9.95000 0.9521122575 2.4623084426    0.876  1.749  3.7092  2.421    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.194e-04 2.419e-04 1.682e-03 -1.000 3.892e-03 0.399 1.391 1.066 0.647 0.391 0.192 -0.232 -0.289
0.0038518 -0.60000 9.95000 0.9521943927 2.4623276883    0.876  1.749  3.7093  2.420    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.194e-04 2.420e-04 1.682e-03 -1.000 3.892e-03 0.396 1.388 1.064 0.645 0.388 0.190 -0.234 -0.291
0.0038518 -0.60000 9.95000 0.9522791505 2.4623475445    0.876  1.751  3.7092  2.419    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.193e-04 2.420e-04 1.682e-03 -1.000 3.892e-03 0.393 1.385 1.061 0.642 0.385 0.187 -0.238 -0.294
0.0038518 -0.60000 9.95000 0.9523587227 2.4623661821    0.876  1.752  3.7091  2.417    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.193e-04 2.421e-04 1.682e-03 -1.000 3.892e-03 0.389 1.382 1.057 0.638 0.382 0.183 -0.241 -0.298
0.0038518 -0.60000 9.95000 0.9523661733 2.4623679270    0.876  1.752  3.7091  2.417    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.193e-04 2.421e-04 1.682e-03 -1.000 3.892e-03 0.389 1.382 1.057 0.638 0.381 0.183 -0.242 -0.298
0.0038518 -0.60000 9.95000 0.9524502158 2.4623876075    0.876  1.755  3.7089  2.414    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.193e-04 2.421e-04 1.682e-03 -1.000 3.892e-03 0.384 1.378 1.053 0.633 0.376 0.178 -0.247 -0.304
0.0038518 -0.60000 9.95000 0.9525316358 2.4624066701    0.876  1.757  3.7086  2.410    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.674e-01 6.193e-04 2.422e-04 1.682e-03 -1.000 3.892e-03 0.377 1.374 1.048 0.628 0.370 0.171 -0.254 -0.311
0.0038518 -0.60000 9.95000 0.9526159763 2.4624264124    0.876  1.760  3.7083  2.405    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.192e-04 2.422e-04 1.682e-03 -1.000 3.892e-03 0.369 1.369 1.042 0.621 0.363 0.164 -0.262 -0.319
0.0038518 -0.60000 9.95000 0.9526950121 2.4624449094    0.876  1.764  3.7079  2.400    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.192e-04 2.423e-04 1.682e-03 -1.000 3.892e-03 0.360 1.363 1.036 0.614 0.355 0.155 -0.271 -0.328
0.0038518 -0.60000 9.95000 0.9527760744 2.4624638770    0.876  1.768  3.7074  2.394    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.192e-04 2.423e-04 1.682e-03 -1.000 3.892e-03 0.350 1.357 1.029 0.606 0.346 0.146 -0.281 -0.338
0.0038518 -0.60000 9.95000 0.9528562427 2.4624826318    0.877  1.773  3.7069  2.388    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.191e-04 2.424e-04 1.682e-03 -1.000 3.892e-03 0.339 1.350 1.021 0.596 0.336 0.136 -0.293 -0.350
0.0038518 -0.60000 9.95000 0.9529350400 2.4625010623    0.877  1.778  3.7062  2.380    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.191e-04 2.424e-04 1.682e-03 -1.000 3.892e-03 0.326 1.343 1.012 0.586 0.325 0.124 -0.306 -0.363
0.0038518 -0.60000 9.95000 0.9530159235 2.4625199771    0.877  1.784  3.7055  2.371    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.191e-04 2.425e-04 1.682e-03 -1.000 3.892e-03 0.311 1.334 1.001 0.574 0.312 0.110 -0.321 -0.379
0.0038518 -0.60000 9.95000 0.9531008601 2.4625398357    0.877  1.792  3.7046  2.360    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.191e-04 2.425e-04 1.682e-03 -1.000 3.892e-03 0.291 1.322 0.987 0.557 0.294 0.092 -0.341 -0.399
0.0038518 -0.60000 9.95000 0.9531800747 2.4625583528    0.877  1.795  3.7043  2.355    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.426e-04 1.682e-03 -1.000 3.892e-03 0.283 1.317 0.981 0.551 0.287 0.084 -0.349 -0.407
0.0038518 -0.60000 9.95000 0.9532628655 2.4625777022    0.877  1.810  3.7023  2.332    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.426e-04 1.682e-03 -1.000 3.892e-03 0.244 1.294 0.954 0.519 0.253 0.049 -0.388 -0.447
0.0038518 -0.60000 9.95000 0.9533431530 2.4625964628    0.877  1.839  3.6990  2.290    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 0.172 1.250 0.903 0.460 0.189 -0.018 -0.461 -0.521
0.0038518 -0.60000 9.95000 0.9533931017 2.4626081323    0.877  1.877  3.6948  2.236    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 0.079 1.195 0.838 0.385 0.108 -0.103 -0.554 -0.615
0.0038518 -0.60000 9.95000 0.9534174800 2.4626138273    0.877  1.915  3.6906  2.181    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 -0.018 1.137 0.770 0.307 0.024 -0.191 -0.650 -0.713
0.0038518 -0.60000 9.95000 0.9534289241 2.4626165007    0.877  1.953  3.6866  2.126    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 -0.113 1.081 0.704 0.232 -0.058 -0.276 -0.743 -0.807
0.0038518 -0.60000 9.95000 0.9534344673 2.4626177956    0.877  1.992  3.6826  2.071    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 -0.210 1.022 0.636 0.154 -0.142 -0.364 -0.838 -0.904
0.0038518 -0.60000 9.95000 0.9534373283 2.4626184639    0.877  2.030  3.6788  2.019    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 -0.304 0.966 0.571 0.080 -0.222 -0.448 -0.929 -0.997
0.0038518 -0.60000 9.95000 0.9534390569 2.4626188676    0.877  2.066  3.6754  1.969    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.287e-01 2.674e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 3.892e-03 -0.394 0.917 0.511 0.008 -0.301 -0.530 -1.018 -1.087
0.0038518 -0.60000 9.95000 0.9534393549 2.4626189373    0.877  2.073  3.6746  1.958    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-10      0.00 7.287e-01 2.660e-01 6.190e-04 2.427e-04 1.682e-03 -1.000 5.330e-03 -0.413 0.907 0.498 -0.008 -0.318 -0.548 -1.037 -1.106
0.0038518 -0.60000 9.95000 0.9534406066 2.4626192296    0.877  2.108  3.6714  1.911    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -9.26e-10      0.00 7.287e-01 2.660e-01 6.189e-04 2.427e-04 1.682e-03 -1.000 5.330e-03 -0.500 0.862 0.440 -0.079 -0.395 -0.629 -1.123 -1.193
0.0038518 -0.60000 9.95000 0.9534419775 2.4626195499    0.877  2.149  3.6675  1.854    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.427e-04 1.682e-03 -1.000 5.330e-03 -0.604 0.810 0.372 -0.162 -0.486 -0.725 -1.225 -1.296
0.0038518 -0.60000 9.95000 0.9534440041 2.4626200232    0.877  2.204  3.6625  1.779    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.427e-04 1.682e-03 -1.000 5.330e-03 -0.740 0.745 0.285 -0.270 -0.604 -0.848 -1.357 -1.430
0.0038518 -0.60000 9.95000 0.9534478188 2.4626209143    0.877  2.208  3.6622  1.774    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.427e-04 1.682e-03 -1.000 5.330e-03 -0.750 0.739 0.278 -0.278 -0.613 -0.858 -1.367 -1.440
0.0038518 -0.60000 9.95000 0.9534591436 2.4626235596    0.876  2.148  3.6676  1.855    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.427e-04 1.682e-03 -1.000 5.330e-03 -0.601 0.812 0.374 -0.160 -0.484 -0.722 -1.223 -1.294
0.0038518 -0.60000 9.95000 0.9535177350 2.4626372444    0.874  2.178  3.6648  1.812    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.428e-04 1.682e-03 -1.000 5.330e-03 -0.676 0.776 0.326 -0.219 -0.549 -0.790 -1.295 -1.368
0.0038518 -0.60000 9.95000 0.9535474777 2.4626441905    0.873  2.220  3.6609  1.754    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.330e-03 -0.781 0.727 0.259 -0.302 -0.640 -0.886 -1.397 -1.471
0.0038518 -0.60000 9.95000 0.9535672069 2.4626487977    0.871  2.253  3.6579  1.709    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.330e-03 -0.862 0.689 0.208 -0.365 -0.709 -0.958 -1.475 -1.549
0.0038518 -0.60000 9.95000 0.9535898566 2.4626540867    0.870  2.290  3.6545  1.657    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-09      0.00 7.287e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.329e-03 -0.956 0.647 0.150 -0.436 -0.787 -1.040 -1.563 -1.639
0.0038518 -0.60000 9.95000 0.9536116123 2.4626591666    0.868  2.330  3.6510  1.603    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-09      0.00 7.286e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.329e-03 -1.054 0.603 0.089 -0.512 -0.869 -1.126 -1.655 -1.732
0.0038518 -0.60000 9.95000 0.9536312819 2.4626637592    0.866  2.369  3.6474  1.548    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-09      0.00 7.286e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.329e-03 -1.153 0.561 0.029 -0.586 -0.951 -1.212 -1.747 -1.826
0.0038518 -0.60000 9.95000 0.9536490440 2.4626679063    0.863  2.410  3.6438  1.491    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-09      0.00 7.286e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.329e-03 -1.254 0.519 -0.031 -0.661 -1.033 -1.298 -1.840 -1.920
0.0038518 -0.60000 9.95000 0.9536650181 2.4626716357    0.860  2.451  3.6401  1.434    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-09      0.00 7.286e-01 2.660e-01 6.189e-04 2.428e-04 1.683e-03 -1.000 5.328e-03 -1.357 0.474 -0.090 -0.733 -1.114 -1.382 -1.934 -2.016
0.0038518 -0.60000 9.95000 0.9536795020 2.4626750172    0.857  2.492  3.6364  1.377    7  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -7.63e-09      0.00 7.286e-01 2.660e-01 6.188e-04 2.429e-04 1.683e-03 -1.000 5.328e-03 -1.460 0.431 -0.147 -0.803 -1.192 -1.466 -2.028 -2.112
0.0038518 -0.60000 9.95000 0.9536923766 2.4626780228    0.854  2.533  3.6326  1.319    7  0.000  0.489    10.05     7.54     5.28     4.09     3.31  3 -9.59e-09      0.00 7.286e-01 2.660e-01 6.185e-04 2.430e-04 1.683e-03 -1.000 5.328e-03 -1.562 0.391 -0.201 -0.870 -1.269 -1.547 -2.120 -2.207
0.0038518 -0.60000 9.95000 0.9537041783 2.4626807778    0.849  2.573  3.6287  1.261    7  0.000  0.489    11.34     8.36     5.83     4.53     3.67  3 -1.19e-08      0.00 7.286e-01 2.660e-01 6.175e-04 2.435e-04 1.683e-03 -1.000 5.326e-03 -1.663 0.354 -0.252 -0.934 -1.343 -1.625 -2.210 -2.299
0.0038518 -0.60000 9.95000 0.9537124634 2.4626827119    0.846  2.604  3.6219  1.201    7  0.000  0.487    12.84     9.30     6.46     5.02     4.07  3 -1.42e-08      0.00 7.286e-01 2.661e-01 6.159e-04 2.447e-04 1.683e-03 -1.000 5.256e-03 -1.740 0.386 -0.241 -0.944 -1.370 -1.660 -2.266 -2.358
0.0038518 -0.60000 9.95000 0.9537227154 2.4626851050    0.841  2.644  3.6172  1.139    7  0.000  0.484    14.59    10.38     7.17     5.58     4.53  3 -1.77e-08      0.00 7.286e-01 2.661e-01 6.125e-04 2.482e-04 1.683e-03 -1.000 5.235e-03 -1.840 0.369 -0.275 -0.994 -1.433 -1.728 -2.350 -2.445
0.0038518 -0.60000 9.95000 0.9537326694 2.4626874286    0.834  2.684  3.6135  1.081    7  0.000  0.481    16.46    11.51     7.91     6.17     5.00  2 -2.21e-08      0.00 7.286e-01 2.661e-01 6.078e-04 2.536e-04 1.683e-03 -1.000 5.231e-03 -1.940 0.336 -0.322 -1.055 -1.504 -1.804 -2.439 -2.536
0.0038518 -0.60000 9.95000 0.9537423849 2.4626896964    0.827  2.725  3.6097  1.022    7  0.000  0.477    18.63    12.79     8.75     6.84     5.54  2 -2.74e-08      0.00 7.286e-01 2.661e-01 6.031e-04 2.594e-04 1.683e-03 -1.000 5.228e-03 -2.042 0.305 -0.367 -1.114 -1.574 -1.879 -2.527 -2.627
0.0038518 -0.60000 9.95000 0.9537513852 2.4626917972    0.817  2.765  3.6060  0.961    7  0.000  0.474    21.09    14.22     9.68     7.58     6.15  2 -3.47e-08      0.00 7.286e-01 2.661e-01 5.988e-04 2.647e-04 1.683e-03 -1.000 5.228e-03 -2.143 0.282 -0.406 -1.168 -1.640 -1.949 -2.614 -2.716
0.0038518 -0.60000 9.95000 0.9537602067 2.4626938563    0.806  2.806  3.6021  0.899    7  0.000  0.471    23.97    15.86    10.74     8.43     6.83  2  -4.4e-08      0.00 7.286e-01 2.662e-01 5.949e-04 2.695e-04 1.683e-03 -1.000 5.194e-03 -2.244 0.264 -0.441 -1.220 -1.705 -2.019 -2.701 -2.806
0.0038518 -0.60000 9.95000 0.9537686706 2.4626958318    0.793  2.848  3.5980  0.833    7  0.000  0.468    27.45    17.79    11.98     9.42     7.65  2 -5.71e-08      0.00 7.286e-01 2.662e-01 5.915e-04 2.736e-04 1.683e-03 -1.000 5.139e-03 -2.350 0.248 -0.475 -1.271 -1.769 -2.089 -2.790 -2.898
0.0038518 -0.60000 9.95000 0.9537755847 2.4626974456    0.778  2.892  3.5936  0.764    7  0.000  0.466    31.65    20.07    13.44    10.59     8.59  2  -7.4e-08      0.00 7.286e-01 2.663e-01 5.886e-04 2.772e-04 1.683e-03 -1.000 5.140e-03 -2.459 0.237 -0.505 -1.318 -1.832 -2.158 -2.881 -2.992
0.0038518 -0.60000 9.95000 0.9537804127 2.4626985724    0.766  2.933  3.5894  0.699    7  0.000  0.464    36.20    22.48    14.97    11.83     9.60  1 -9.41e-08      0.00 7.285e-01 2.663e-01 5.861e-04 2.802e-04 1.683e-03 -1.000 5.168e-03 -2.562 0.228 -0.532 -1.362 -1.891 -2.222 -2.966 -3.081
0.0038518 -0.60000 9.95000 0.9537841082 2.4626994350    0.753  2.972  3.5855  0.636    7  0.000  0.462    41.21    25.07    16.61    13.15    10.67  1 -1.19e-07      0.00 7.285e-01 2.663e-01 5.841e-04 2.828e-04 1.683e-03 -1.000 5.161e-03 -2.661 0.223 -0.554 -1.399 -1.941 -2.277 -3.047 -3.165
0.0038518 -0.60000 9.95000 0.9537877440 2.4627002836    0.737  3.013  3.5811  0.569    7  0.000  0.461    47.34    28.16    18.55    14.73    11.95  1 -1.53e-07      0.00 7.285e-01 2.664e-01 5.823e-04 2.850e-04 1.683e-03 -1.000 5.162e-03 -2.764 0.223 -0.573 -1.434 -1.991 -2.332 -3.129 -3.251
0.0038518 -0.60000 9.95000 0.9537908435 2.4627010069    0.719  3.053  3.5769  0.501    7  0.000  0.460    54.35    31.59    20.69    16.47    13.37  1 -1.98e-07      0.00 7.284e-01 2.664e-01 5.810e-04 2.867e-04 1.683e-03 -1.000 5.175e-03 -2.862 0.231 -0.583 -1.457 -2.029 -2.375 -3.205 -3.332
0.0038518 -0.60000 9.95000 0.9537938237 2.4627017025    0.697  3.094  3.5726  0.429    7  0.000  0.459    63.03    35.71    23.24    18.56    15.06  1 -2.62e-07      0.00 7.284e-01 2.664e-01 5.800e-04 2.879e-04 1.683e-03 -1.000 5.175e-03 -2.965 0.251 -0.584 -1.474 -2.064 -2.415 -3.284 -3.417
0.0038518 -0.60000 9.95000 0.9537964463 2.4627023146    0.670  3.130  3.5695  0.364    7  0.000  0.458    71.97    39.77    25.74    20.61    16.73  0  -3.5e-07      0.00 7.284e-01 2.664e-01 5.793e-04 2.887e-04 1.682e-03 -1.000 5.137e-03 -3.055 0.258 -0.594 -1.498 -2.101 -2.456 -3.355 -3.492
0.0038518 -0.60000 9.95000 0.9537978172 2.4627026346    0.653  3.143  3.5688  0.338    7  0.000  0.458    75.85    41.45    26.76    21.46    17.42  0 -4.01e-07      0.00 7.284e-01 2.664e-01 5.791e-04 2.890e-04 1.682e-03 -1.000 5.132e-03 -3.087 0.254 -0.604 -1.512 -2.120 -2.475 -3.383 -3.522
0.0038518 -0.60000 9.95000 0.9537984133 2.4627027737    0.646  3.164  3.5669  0.303    7  0.000  0.458    81.49    43.97    28.30    22.73    18.45  0 -4.54e-07      0.00 7.284e-01 2.664e-01 5.790e-04 2.891e-04 1.682e-03 -1.000 5.134e-03 -3.140 0.262 -0.604 -1.518 -2.134 -2.491 -3.424 -3.565
0.0038518 -0.60000 9.95000 0.9537992477 2.4627029684    0.632  3.164  3.5689  0.303    7  0.000  0.457    81.37    43.79    28.17    22.64    18.38  0 -4.86e-07      0.00 7.284e-01 2.665e-01 5.782e-04 2.901e-04 1.682e-03 -1.000 5.136e-03 -3.139 0.222 -0.643 -1.557 -2.168 -2.525 -3.434 -3.573
0.0038518 -0.60000 9.95000 0.9537993073 2.4627029823    0.630  3.144  3.5714  0.331    7  0.000  0.457    76.58    41.60    26.83    21.54    17.48  0 -4.49e-07      0.00 7.284e-01 2.665e-01 5.781e-04 2.903e-04 1.682e-03 -1.000 5.136e-03 -3.090 0.206 -0.651 -1.559 -2.161 -2.516 -3.400 -3.536
0.0038518 -0.60000 9.95000 0.9537993670 2.4627029962    0.629  3.188  3.5666  0.267    7  0.000  0.456    87.75    46.63    29.92    24.07    19.54  0 -5.46e-07      0.00 7.284e-01 2.665e-01 5.766e-04 2.921e-04 1.682e-03 -1.000 5.136e-03 -3.200 0.232 -0.642 -1.562 -2.183 -2.541 -3.480 -3.621
0.0038518 -0.60000 9.95000 0.9537994266 2.4627030102    0.628  3.147  3.5715  0.328    7  0.000  0.456    77.05    41.79    26.94    21.64    17.56  0 -4.61e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.923e-04 1.682e-03 -1.000 5.136e-03 -3.096 0.199 -0.658 -1.567 -2.169 -2.524 -3.407 -3.542
0.0038518 -0.60000 9.95000 0.9537994862 2.4627030241    0.628  3.134  3.5729  0.345    7  0.000  0.456    74.20    40.49    26.14    20.99    17.03  0 -4.38e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.066 0.192 -0.659 -1.563 -2.160 -2.514 -3.384 -3.518
0.0038518 -0.60000 9.95000 0.9537998438 2.4627031075    0.622  3.137  3.5738  0.343    7  0.000  0.456    74.50    40.58    26.19    21.04    17.07  0 -4.53e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.072 0.171 -0.679 -1.583 -2.178 -2.531 -3.394 -3.527
0.0038518 -0.60000 9.95000 0.9538000822 2.4627031632    0.618  3.157  3.5724  0.313    7  0.000  0.456    79.25    42.71    27.50    22.11    17.94  0 -5.05e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.123 0.164 -0.694 -1.604 -2.206 -2.561 -3.437 -3.572
0.0038518 -0.60000 9.95000 0.9538002610 2.4627032049    0.615  3.176  3.5710  0.286    7  0.000  0.456    83.91    44.78    28.76    23.15    18.78  0 -5.63e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.171 0.160 -0.706 -1.622 -2.229 -2.586 -3.476 -3.613
0.0038518 -0.60000 9.95000 0.9538004994 2.4627032606    0.610  3.196  3.5695  0.258    7  0.000  0.456    89.20    47.08    30.17    24.31    19.73  0 -6.29e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.220 0.157 -0.717 -1.639 -2.253 -2.611 -3.517 -3.655
0.0038518 -0.60000 9.95000 0.9538007975 2.4627033301    0.604  3.208  3.5698  0.242    7  0.000  0.456    92.12    48.30    30.91    24.92    20.22  0 -6.85e-07      0.00 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.251 0.130 -0.747 -1.672 -2.286 -2.645 -3.549 -3.687
0.0038518 -0.60000 9.95000 0.9538013935 2.4627034692    0.590  3.228  3.5755  0.234    7  0.000  0.456    93.34    48.67    31.12    25.11    20.38  0 -7.95e-07      0.01 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.301 -0.023 -0.895 -1.813 -2.415 -2.771 -3.628 -3.760
0.0038518 -0.60000 9.95000 0.9538016915 2.4627035388    0.580  3.249  3.5870  0.252    7  0.000  0.456    89.58    46.92    30.04    24.24    19.67  0 -9.08e-07      0.01 7.284e-01 2.665e-01 5.765e-04 2.924e-04 1.682e-03 -1.000 5.136e-03 -3.353 -0.298 -1.147 -2.043 -2.612 -2.958 -3.739 -3.859
0.0038518 -0.60000 9.95000 1.0222830772 2.4774632765    0.532 -9.999  3.8485  7.916    9  0.532  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.211e-01 2.750e-01 5.848e-04 3.324e-04 1.710e-03 -1.000 3.947e-03 29.767 30.240 30.120 29.903 29.771 29.658 29.407 29.385
